2026-09-15T11:57:09Z	node_stop_requested
2026-09-15T11:57:41Z	node_stop_confirmed_exited
2026-09-15T12:00:45Z	node_start_requested
2026-09-15T12:03:15Z	recovery_verified_by_A_B_C
