2026-09-16T11:25:36Z	node_stop_requested
2026-09-16T11:25:43Z	node_stop_command_finished
2026-09-16T11:29:45Z	node_start_requested
2026-09-16T11:30:59Z	recovery_verified_by_A_B_C
